neighborhood,reviews,ratings,price,name,id,image,theme
Nairobi,0,4.5,20,"Double Room, in a Furnished Home, Langata",87,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nyeri,2,4.5,30,A little piece of Christian heaven,88,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Green Cities
Bungoma,0,4.0,15,Typical Kenyan Living,89,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Town
Kwale,44,4.0,27,A very romantic holiday place,90,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,Sandy Beaches
Nakuru,1,2.0,10,A Village Experience in Kenya,91,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,City
Uasin Gishu,0,4.0,26,Bethel Home Stay(BHS),92,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,Small Town
Nairobi,0,4.0,31,blessed home,93,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,City
Nairobi,4,3.0,22,Cama Individual,94,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,City
Nairobi,4,3.5,17,2 bedrooms Lavington sharing base,95,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,City
Nairobi,0,3.0,21,Tastefully furnished one bedroom apartment,96,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,City
Nandi,0,3.0,25,Rift Valley Resource Centre priced per guest,97,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,Green Cities
Nairobi,11,3.0,32,"Blissful Rooms 1 & 2 - Nairobi Embakasi, Near JKIA",98,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Nyeri,0,4.0,10,Near sportmans arm,99,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Green Cities
Nakuru,0,4.0,19,One of the bedrooms,100,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,City
Nairobi,6,4.5,13,SINGLE EN-SUIT IN A 4 BED APARTMENT,101,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,City
Siaya,11,4.5,20,Bondo Travellers Hostel & Hotel,102,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Lakeside
Mombasa,0,4.5,15,"Single room next the ocean, Tudor",103,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,Sandy Beaches
Nairobi,1,4.5,21,luxurious palace,104,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,City
Nairobi,1,4.5,10,"House of Friends -Kibera, Nairobi",105,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,City
Kiambu,0,5.0,12,Kibichoi Greens,106,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Town
Kiambu,0,5.0,10,"COOL, QUIET @ WAMBUGU'S",107,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Town
Nyeri,22,5.0,25,Home away from home,108,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Green Cities
Nairobi,0,5.0,30,Homestay Accommodation!,109,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,25,5.0,16,Buruburu phase one,110,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,City
Nairobi,0,5.0,10,Close garden city mall bunk bed,111,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,City
Nairobi,0,5.0,20,Home away from home!!,112,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,City
Kiambu,65,5.0,10,"Quiet, simplistic home away from home.",113,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,Town
Kwale,6,5.0,13,Diani Backpackers,114,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,Sandy Beaches
Kwale,5,4.0,15,Mikoko Cove - Dorm Banda,115,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,Sandy Beaches
Kiambu,0,4.0,15,Karibu Nyumbani,116,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,Town
Kilifi,0,4.0,18,Merry Crab Cove ~ Backpackers' Beach Banda: Bed 9,117,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,Sandy Beaches
Nairobi,19,4.0,10,super memories with our homestay,118,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Kisumu,0,4.0,13,Join us home at Translake Estate,119,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Lakeside
Kwale,54,4.0,10,Kirathimo Explorer's Oasis - MASAI DORM ROOM,120,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,Sandy Beaches
Nairobi,54,4.0,15,"Modern apartment, 15 mins from the airport, Wi-Fi.",121,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,City
Nyeri,0,4.0,11,1980 Acres Farm,122,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Green Cities
Nairobi,0,4.0,500,Elishama Greens,123,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,City
Nairobi,0,4.0,36,"Three Person room, in Mdawida homestay, Langata.",124,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,City
Nairobi,0,4.0,375,SALTLICK GAME LODGE,125,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,City
Taita Taveta,0,4.0,375,"NDOLOLO SAFARI CAMP, (KENYA)",126,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Town
Taita Taveta,0,4.0,375,"SENTRIM TSAVO SAFARI CAMP,KENYA",127,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Town
Nyandarua,5,4.0,450,"Mukutan Retreat, Laikipia",128,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Green Cities
Kiambu,5,4.5,245,Cosy 2BD with parking included,129,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Town
Nakuru,4,4.5,184,LAKE NAKURU LODGE,130,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,City
Nairobi,0,4.5,184,VOI SAFARI LODGE,131,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,City
Kwale,0,4.5,150,"Comfort, elegance in a serene area.",132,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,Sandy Beaches
Nairobi,0,4.5,109,Three bedroom apt sharing,133,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,City
Kajiado,0,4.5,120,The Home Away From Home,134,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,Countryside
Nairobi,55,4.5,120,conducive environment large space,135,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,City
Kwale,22,4.0,93,"Diani Beach holiday homes, holiday villas dian,",136,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,Sandy Beaches
Nairobi,1,4.0,100,Cosy house Kile,137,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,City
Kisumu,0,4.0,100,Breeze Apartment Kisumu,138,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,Lakeside
Nairobi,5,4.0,95,Contemporary house in Karen,139,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,City
Kericho,2,4.0,100,myspace hostel,140,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,Green Cities
Nairobi,82,4.5,21,Just like Home,141,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,City
Nairobi,3,3.0,128,pretty comfy,142,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,City
Kilifi,1,3.0,114,"Villa di Lusso,Parco Marino",143,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,Sandy Beaches
Nairobi,7,4.5,65,2 Rooms in Cool & Bright 3BD @ Yaya,144,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,City
Nairobi,1,3.5,45,"Great location, free wifi a beautiful flat!",145,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,City
Nairobi,66,3.5,45,Cosy Kilimani Flat,146,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,City
Nairobi,0,3.5,49,Cosy Home Away From Home,147,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,5,3.5,50,Bed & Kitchen +WIFI,148,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,City
Nairobi,8,3.5,43,Central: 2 Rooms in 3 Room Home,149,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,0,3.0,59,Garden Apartment in Kileleshwa,150,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,City
Nairobi,0,3.0,59,"Private, spacious 3 bed house + garden in Loresho",151,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,City
Kwale,8,4.0,41,Nelle spiagge favolose del Kenya,152,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,Sandy Beaches
Nairobi,77,5.0,47,Very Spacious Apartment,153,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,City
Nairobi,0,4.5,55,Modern fully furnished apartment in good location,154,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,City
Nairobi,7,5.0,36,Tumbili Bungalow,155,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,City
Kilifi,0,4.0,320,CHARMING HOLIDAY HOUSE,156,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,Sandy Beaches
Kilifi,0,4.0,320,Charming Vacation Home,157,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,Sandy Beaches
Kilifi,0,3.5,350,vipingo ridge,158,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,Sandy Beaches
Kwale,7,4.5,380,Galu Kinondo Beach House,159,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Sandy Beaches
Nairobi,0,3.5,210,Quality Living-Hurlingham Near YaYa,160,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,City
Kilifi,0,4.0,260,4 Bedroom villa with private chef,161,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,Sandy Beaches
Kilifi,2,4.0,202,Coastal villa at Kilifi Creek,162,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,Sandy Beaches
Kilifi,0,4.0,250,Vipingo Royal Home. An Amazing home,163,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,Sandy Beaches
Kilifi,0,4.5,239,Relax at Villa Mambrui in Malindi,164,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Sandy Beaches
Kilifi,1,3.0,233,BAOB HOUSE - Charming Family Villa in Malindi,165,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,Sandy Beaches
Kilifi,1,5.0,250,Maisha Marefu Hse. On Vipingo Beach,166,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Sandy Beaches
Kilifi,0,2.0,291,Villa with pool in Watamu,167,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Sandy Beaches
Nakuru,1,5.0,250,Shwari Cottages,168,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,City
Baringo,2,5.0,210,Samatian Island,169,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Small Town
Kwale,4,5.0,245,"Villa Milele, Diani Beach, Kenya",170,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,Sandy Beaches
Kwale,20,5.0,227,"Luxury Diani villa, fantastic staff, sleeps 14",171,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,Sandy Beaches
Nairobi,0,4.0,143,Eon Serviced Apartment,172,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,City
Nairobi,22,4.0,150,3 bedroomed furnished apartme,173,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,City
Mombasa,0,4.0,150,EXECUTIVE 4TH AVENUE VILLA,174,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,Sandy Beaches
Kilifi,5,4.0,150,"2 Bedroom House - ensuite, both lead the Beach",175,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,Sandy Beaches
Nairobi,6,4.0,150,Unicorn La Table,176,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,City
Kwale,1,3.0,167,Villa Raymond Diani-5 star luxury villa with pool,177,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,Sandy Beaches
Kilifi,0,3.0,129,Luxury apartment,178,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,Sandy Beaches
Kiambu,0,3.0,100,Safari House with Pool in the Bush!,179,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Town
Kwale,6,3.0,105,Cosy Home a few steps by the Ocean,180,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,Sandy Beaches
Kisumu,0,4.0,105,Culture Heritage House,181,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,Lakeside
Nairobi,2,4.0,116,"Modern, spacious house in Nairobi - Ridgeways",182,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,City
Kwale,5,4.0,117,"Stunning House, Incredible view!",183,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,Sandy Beaches
Kilifi,0,4.0,116,Beautiful villa in Malindi (Kenya),184,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Sandy Beaches
Nairobi,0,4.0,115,2 bedroom fully furnished,185,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,City
Nairobi,0,3.0,105,Nabo Residences,186,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,City
Nairobi,6,3.0,108,4rooms|Ensuite|Ngong Rd|TheJunction,187,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Mombasa,0,4.0,95,"Cosy Nyali, Furnished Apartment",188,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Sandy Beaches
Nairobi,1,5.0,100,Cozy Penthouse apartment,189,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Nairobi,8,5.0,68,Cozy Home with an Office. Be our guest.,190,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,City
Nairobi,0,3.0,70,Tastefully furnished apartment,191,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,City
Nairobi,0,5.0,62,Acacia apartment - Westlands,192,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,City
Nairobi,1,3.0,70,"Musafiri- private, comfortable business",193,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,City
Nairobi,8,3.0,67,Upper Hill: Home Away from Home,194,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,City
Kwale,8,4.0,78,"Southern Cottages (Best Host,Coast 2 Coast)",195,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,Sandy Beaches
Kilifi,2,3.0,71,Fantastico Cottage Malindi,196,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,Sandy Beaches
Kilifi,0,3.5,58,Magic Kenya,197,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,Sandy Beaches
Mombasa,8,5.0,45,MY Apartment,198,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,Sandy Beaches
Kilifi,0,4.0,42,The Village Malindi,199,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,Sandy Beaches
Kilifi,8,4.0,52,Mevefi Sister House- Ocean view apartment,200,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,Sandy Beaches
Kwale,4,3.0,45,"Villa Papaya in Jamboland-Diani, Ukunda",201,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,Sandy Beaches
Nairobi,0,5.0,32,Cozy 2 Bedroom Apartment,202,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,City
Kwale,0,3.0,17,Lil's Court cosy mini apartment,203,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,Sandy Beaches
Kilifi,84,6.0,35,Mike Villa 1 Bedroom,204,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Sandy Beaches
Nakuru,0,6.0,25,Nice well maintained apartment,205,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,City
Kiambu,4,3.0,1700,lobelia,206,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Town
Laikipia,48,3.5,1850,Private house in wildlife area,207,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Countryside
Laikipia,0,4.0,5550,Private house in wildlife area,208,https://a0.muscache.com/im/pictures/3df7ba0a-d91f-4ab6-8cb4-4eab2cc579f1.jpg?im_w=720,Countryside
Nakuru,0,4.0,6500,"Ziwani Island, Lake Naivasha",209,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,City
Laikipia,84,5.0,3700,Private Villa in wildlife area,210,https://a0.muscache.com/im/pictures/1c1a925b-f68d-4bac-b782-95ea91307b7b.jpg?im_w=720,Countryside
Nairobi,0,5.0,9000,Opp Nakumatt Prestige Cozy Apartment,211,https://stavica.com/wp-content/uploads/2019/05/ghh-1200x675.jpg,City
Kwale,48,5.0,4500,coco-nut palm/roundhouse,212,https://a0.muscache.com/im/pictures/miso/Hosting-827836200973769125/original/732ff727-edb9-4a06-bb62-6d2390170d68.jpeg?im_w=720,Sandy Beaches
Laikipia,0,4.0,1850,Private Villa in the African bush,213,https://a0.muscache.com/im/pictures/miso/Hosting-606213417751506770/original/10d8b011-cdbe-4881-bf8b-8fdc0d3378e5.jpeg,Countryside
Kilifi,54,5.0,1500,Coastal luxury family 5 bedroom villa,214,https://a0.muscache.com/im/pictures/miso/Hosting-43553913/original/3a48029d-8cba-4af0-8a88-3e770b3fa370.jpeg?im_w=720,Sandy Beaches
Nairobi,0,5.0,1398,Furnished 3 bedroomed apartment,215,https://a0.muscache.com/im/pictures/6b3f31bc-5e0c-4c02-a4e3-d359e835bdb2.jpg?im_w=720,City
Nairobi,0,5.0,1450,spring valley westlands off peponi,216,https://a0.muscache.com/im/pictures/94aed887-abed-48b7-b4a2-db0b9076ce53.jpg?im_w=720,City
Mombasa,12,5.0,757,Kenya Holiday Breeze Travel Agency,217,https://a0.muscache.com/im/pictures/miso/Hosting-50128567/original/0f41419c-e552-4900-89d0-357cadddfbd9.jpeg?im_w=720,Sandy Beaches
Nairobi,0,5.0,750,Beautiful Apartment Near Yaya,218,https://a0.muscache.com/im/pictures/822ffaf0-8a1f-499a-bdf8-f81916665a1f.jpg?im_w=720,City
Nairobi,0,4.0,1000,this a two bedroom apartment,219,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469302281.jpg?k=42283a42355b0a1c8d493dd91667b7c5de15c0e947e893fe9ce5b999e50154b0&o=&hp=1,City
Nairobi,33,5.0,1000,Lavington Hill House,220,https://miro.medium.com/v2/resize:fit:639/1*93h3X8T_pgKwhQ7LVgZBSQ.jpeg,City
Nairobi,3,4.0,1000,Swahili Style Mansion in Narnia,221,https://taalamu.com/wp-content/uploads/2020/12/611-holiday-home-trianum-hospitality.jpg,City
Nairobi,22,4.0,1000,Penthouse let with spacious room,222,https://a0.muscache.com/im/pictures/735be12c-8453-4ef8-a4e8-67c195b6ddc5.jpg?im_w=720,City
Nairobi,0,4.0,800,Spacious one bedroom in Westlands,223,https://a0.muscache.com/im/pictures/miso/Hosting-32115720/original/96a8d322-f7a9-4bf5-a2eb-201f72ec3cc4.jpeg?im_w=720,City
Kilifi,5,4.0,834,The coral beach house,224,https://cf.bstatic.com/xdata/images/hotel/max1024x768/406958931.jpg?k=8394aa6dcd60fbc2a985d1549f9685b61fd3f6a5be99b2a1092366a56244eabc&o=&hp=1,Sandy Beaches
Lamu,2,4.0,1000,Minimalist Swahili Fortress on Private Beach!,225,https://a0.muscache.com/im/pictures/012d4cca-4f45-451f-abba-44a77a4d07b8.jpg?im_w=720,Sandy Beaches
Kilifi,1,5.0,900,Vipingo ridge mansion,226,https://coralpi.com/wp-content/uploads/2019/07/Garden-City-3-Bed-Duplex-3-835x467.jpg.webp,Sandy Beaches
Kwale,23,5.0,550,Ebony villa,227,https://a0.muscache.com/im/pictures/76d631a1-8129-42bd-ab6f-19a3fe236c8d.jpg?im_w=720,Sandy Beaches
