room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
19655947,1461,108695199,Entire home/apt,,Kenya,,Nairobi,1,0,4,2,,49,,Lovely 2 bedroom Apartment in Nairobi,08:30.8,-1.296671,36.776542,0101000020E610000037FC6EBA65634240F0BE2A172ABFF4BF
19468779,1461,23731568,Entire home/apt,,Kenya,,Uasin Gishu,0,0,6,3,,58,,Com a casa teva,08:30.8,0.512342,35.296285,0101000020E6100000CEA5B8AAECA541405DC0CB0C1B65E03F
18269354,1461,3910402,Entire home/apt,,Kenya,,Nairobi,1,0,4,1,,50,,"Penthouse Apartment, Roof Terrace & A++ Location!!",08:30.8,-1.291338,36.763091,0101000020E61000009C6F44F7AC6142401250E10852A9F4BF
10759808,1461,9377013,Entire home/apt,,Kenya,,Nairobi,5,4.5,3,2,,58,,Sunny Lavington apartment,08:30.8,-1.295398,36.764364,0101000020E6100000B01EF7ADD661424066DCD440F3B9F4BF
15951462,1461,83206105,Entire home/apt,,Kenya,,Machakos,1,0,8,4,,55,,Spacious 4 bedroom house. All rooms ensuite,08:30.8,-1.422316,36.979658,0101000020E6100000E4A1EF6E657D4240963D096CCEC1F6BF
19799630,1461,138450783,Entire home/apt,,Kenya,,Nairobi,0,0,2,3,,55,,Comfortable fully furnished,08:30.7,-1.255124,36.791021,0101000020E610000080B9162D4065424096CB46E7FC14F4BF
13186314,1461,13375609,Entire home/apt,,Kenya,,Nairobi,2,0,4,2,,60,,"Beautiful Two Bed near Yaya Centre, Kilimani",08:30.7,-1.294798,36.785524,0101000020E61000008F1CE90C8C644240BFD18E1B7EB7F4BF
14196951,1461,86094811,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,50,,"Large airy house, beatiful garden  &two guestwings",08:30.7,-1.229819,36.788851,0101000020E61000005D35CF11F9644240A4FD0FB056ADF3BF
19195232,1461,91614123,Entire home/apt,,Kenya,,Nairobi,1,0,3,2,,60,,"Fully Furnished, 2 Bedroom, Exquisite and modern",08:30.7,-1.290175,36.773458,0101000020E61000002F6AF7AB006342406ADE718A8EA4F4BF
19170352,1461,132335364,Entire home/apt,,Kenya,,Kisumu,0,0,4,2,,45,,Sera-Matt Homes,08:30.7,-0.113975,34.759565,0101000020E6100000D717096D3961414005C58F31772DBDBF
13181394,1461,73720886,Entire home/apt,,Kenya,,Nairobi,2,0,8,4,,55,,Karina' s Home,08:30.7,-1.220952,36.851575,0101000020E6100000AC8BDB68006D4240CEC5DFF60489F3BF
19837719,1461,8795158,Entire home/apt,,Kenya,,Nairobi,0,0,6,3,,50,,Spacious 3-bedroom house in Nairobi,08:30.7,-1.262572,36.822328,0101000020E6100000E44A3D0B4269424066868DB27E33F4BF
16821635,1461,65881689,Entire home/apt,,Kenya,,Nakuru,0,0,2,1,,50,,"Epic Holiday Home, For Luxury and Comfort",08:30.7,-0.178008,35.978575,0101000020E610000073D712F241FD41403A933655F7C8C6BF
18165948,1461,90784860,Entire home/apt,,Kenya,,Kwale,0,0,4,2,,58,,Diani Holiday House I,08:30.7,-4.303793,39.57936,0101000020E6100000274EEE7728CA4340D1031F83153711C0
19217349,1461,134499559,Entire home/apt,,Kenya,,Nairobi,0,0,5,3,,54,,Maryland Apartments: 3 bedroom penthouse apartment,08:30.7,-1.261994,36.763666,0101000020E61000009888B7CEBF614240BAF8DB9E2031F4BF
17254272,1461,116289507,Entire home/apt,,Kenya,,Nairobi,0,0,5,1,,48,,Cozy 2bdrm home close to everything,08:29.4,-1.203651,36.898051,0101000020E6100000EF91CD55F37242405DC30C8D2742F3BF
2536347,1461,12987750,Entire home/apt,,Kenya,,Nairobi,5,4.5,2,1,,50,,Modern Apartment with City View,08:29.4,-1.323753,36.843852,0101000020E61000000455A357036C4240D0B52FA0172EF5BF
14495698,1461,89487356,Entire home/apt,,Kenya,,Nairobi,16,5,4,2,,60,,Serene apartment in quiet compound close to the UN,08:29.4,-1.249895,36.818276,0101000020E6100000048D9944BD68424056F146E691FFF3BF
15188359,1461,96418168,Entire home/apt,,Kenya,,Kwale,3,4.5,4,1,,41,,Malaika Villas,08:29.4,-4.353893,39.55967,0101000020E6100000B2463D44A3C74340212235ED626A11C0
4252612,1461,22069106,Entire home/apt,,Kenya,,Nairobi,2,0,2,1,,50,,Charming Garden Cottage in Karen ,08:29.4,-1.337906,36.729004,0101000020E61000009C53C900505D42406FF4311F1068F5BF
13118319,1461,2772401,Entire home/apt,,Kenya,,Mombasa,5,4.5,2,1,,50,,Family Friendly Apartment Close To The Beach,08:29.4,-3.971058,39.747066,0101000020E61000000DFAD2DB9FDF43404227840EBAC40FC0
16331762,1461,68292717,Entire home/apt,,Kenya,,Makueni,0,0,4,2,,50,,Private luxury home in the African countryside,08:29.4,-1.947273,37.384551,0101000020E6100000725298F738B142401424B6BB0728FFBF
19695095,1461,10466021,Entire home/apt,,Kenya,,Kilifi,0,0,2,1,,41,,Twiga House,08:29.4,-3.34285,40.032253,0101000020E61000005419C6DD2004444003780B2428BE0AC0
9801136,1461,50504670,Entire home/apt,,Kenya,,Kajiado,0,0,15,1,,56,,Elangatawuas Camp Site-kajiado,08:29.4,-1.888657,36.584787,0101000020E61000001F10E84CDA4A424097C80567F037FEBF
14942980,1461,91943486,Entire home/apt,,Kenya,,Kwale,0,0,2,1,,48,,1 Bedroom Furnished Beach cottage,08:29.4,-4.27805,39.586676,0101000020E61000008EACFC3218CB4340789CA223B91C11C0
14443015,1461,69386835,Entire home/apt,,Kenya,,Nairobi,8,5,4,2,,60,,2bedroom furnished kilimani Nairobi,08:29.4,-1.295199,36.786643,0101000020E61000004C50C3B7B06442408FFD2C9622B9F4BF
16951245,1461,69815652,Entire home/apt,,Kenya,,Nairobi,0,0,4,2,,56,,"Gorgeous,  2BR finished apartment Garden City",08:28.1,-1.243419,36.869824,0101000020E610000051A39064566F4240B39943520BE5F3BF
15642932,1461,100838890,Entire home/apt,,Kenya,,Kisumu,5,4.5,4,2,,49,,D&D Homestay,08:28.1,-0.105195,34.766298,0101000020E6100000BF7E880D1662414075E5B33C0FEEBABF
12139841,1461,65171426,Entire home/apt,,Kenya,,Laikipia,1,0,6,4,,55,,Home in Nanyuki leafy surburbs,08:28.1,-0.012327,37.088323,0101000020E6100000083E062B4E8B42400DC2DCEEE53E89BF
5266831,1461,27262344,Entire home/apt,,Kenya,,Nairobi,24,5,3,2,,60,,Charming 2 bedroom guest cottage,08:28.1,-1.304809,36.683691,0101000020E6100000E7C8CA2F83574240666CE8667FE0F4BF
2698341,1461,3043163,Entire home/apt,,Kenya,,Nairobi,9,5,2,1,,50,,Garden Gem in Central Nairobi,08:28.1,-1.277664,36.808544,0101000020E610000042B0AA5E7E674240B96C74CE4F71F4BF
8294821,1461,2547373,Entire home/apt,,Kenya,,Nairobi,6,4.5,2,1,,52,,Cosmopolitan 1 BR Apartment,08:28.1,-1.288394,36.808583,0101000020E6100000008DD2A57F6742404FCDE506439DF4BF
17289248,1461,116631693,Entire home/apt,,Kenya,,Nairobi,0,0,3,2,,50,,A-204 Sapphire  Luxury Apartment,08:28.1,-1.290659,36.782108,0101000020E610000051F86C1D1C644240E99B340D8AA6F4BF
19463320,1461,111852935,Entire home/apt,,Kenya,,Nairobi,0,0,6,3,,60,,CAPTON WEST PRIVATE ROOMS,08:28.1,-1.30768,36.907132,0101000020E6100000D993C0E61C744240EA211ADD41ECF4BF
16303686,1461,91605156,Entire home/apt,,Kenya,,Nandi,0,0,4,2,,59,,Comfy and kitted cabin in Nandi Hills Tea Country,08:28.0,0.153489,35.308083,0101000020E61000000FBA84436FA74140F0DAA50D87A5C33F
18467078,1461,94311222,Entire home/apt,,Kenya,,Nairobi,1,0,2,1,,55,,1br Newly furnished apartment in Nairobi,08:28.0,-1.25805,36.80038,0101000020E6100000AD2F12DA726642408CB96B09F920F4BF
16200058,1461,2547373,Entire home/apt,,Kenya,,Nairobi,9,4.5,4,1,,60,,Cosmopolitan 2BR Apartment B,08:28.0,-1.288842,36.808938,0101000020E6100000EE3EC7478B6742403561FBC9189FF4BF
17506440,1461,118322365,Entire home/apt,,Kenya,,Kiambu,0,0,2,1,,50,,A home away from the noise.,08:28.0,-1.146272,36.964275,0101000020E6100000DAACFA5C6D7B4240D120054F2157F2BF
16420735,1461,105478463,Entire home/apt,,Kenya,,Nairobi,0,0,3,1,,52,,Acacia Guest Crib,08:28.0,-1.370505,36.755722,0101000020E6100000116F9D7FBB6042405A12A0A696EDF5BF
17503500,1461,59443373,Entire home/apt,,Kenya,,Nairobi,0,0,4,3,,55,,3 bedroom apartment along Lenana Rd,08:28.0,-1.289672,36.795608,0101000020E6100000CE37A27BD66542401212691B7FA2F4BF
6170016,1461,32008272,Entire home/apt,,Kenya,,Nakuru,0,0,4,4,,50,,Farm house,08:26.4,-0.040101,36.235148,0101000020E610000023DC6454191E424008E412471E88A4BF
12332905,1461,34576406,Entire home/apt,,Kenya,,Kwale,6,4.5,2,1,,55,,Sukuma Studio House,08:26.4,-4.305371,39.57878,0101000020E610000019CA897615CA43405796E82CB33811C0
4117685,1461,9330884,Entire home/apt,,Kenya,,Lamu,3,4.5,3,1,,50,,"Seafront Guesthouse, Somoye Room",08:26.4,-2.270212,40.902622,0101000020E61000003753211E89734440DEE4B7E8642902C0
13679765,1461,29134927,Entire home/apt,,Kenya,,Nairobi,16,4.5,4,2,,59,,COSY AND MODERN APARTMENT IN KILELESHWA,08:26.4,-1.273858,36.79737,0101000020E6100000E0675C3810664240ADF71BEDB861F4BF
17246879,1461,113961955,Entire home/apt,,Kenya,,Nairobi,2,0,2,1,,53,,"Bright, colourful one bedroom apt in Westlands",08:26.4,-1.256033,36.790024,0101000020E61000000E87A5811F654240F6251B0FB618F4BF
11673415,1461,47859332,Entire home/apt,,Kenya,,Nairobi,4,5,2,1,,55,,Spacious 1br fully furnished apartment,08:26.4,-1.255417,36.795995,0101000020E6100000C763062AE36542409A7ADD223016F4BF
3809258,1461,19577074,Entire home/apt,,Kenya,,Nairobi,28,4.5,3,3,,50,,Spacious Cozy 3 Bed Apt & Office,08:26.4,-1.263042,36.784547,0101000020E610000064963D096C644240469737876B35F4BF
2498391,1461,12788164,Entire home/apt,,Kenya,,Nairobi,12,5,3,2,,48,,Home Away From Home,08:26.4,-1.274903,36.775559,0101000020E61000002A8F6E8445634240172829B00066F4BF
18745591,1461,130403821,Entire home/apt,,Kenya,,Kisumu,0,0,3,0,,49,,Le rosey Apartmens kisumu,08:26.4,-0.061494,34.777342,0101000020E610000053E751F17F63414029EACC3D247CAFBF
6083453,1461,2547373,Entire home/apt,,Kenya,,Nairobi,48,4.5,2,1,,52,,Cosmopolitan Studio Apartment C,08:26.4,-1.296405,36.806032,0101000020E6100000C6C37B0E2C67424020EF552B13BEF4BF
7415505,1461,38846920,Entire home/apt,,Kenya,,Nairobi,16,5,8,3,,54,,Beautiful apartment in Kilimani.,08:26.4,-1.299971,36.772013,0101000020E61000001E8B6D52D162424083F92B64AECCF4BF
8860839,1461,29008772,Entire home/apt,,Kenya,,Kwale,4,5,2,1,,45,,Mbuyu Treehouse,08:26.4,-4.275791,39.588244,0101000020E6100000BC0853944BCB4340E21FB6F4681A11C0
18423750,1461,127676072,Entire home/apt,,Kenya,,Nairobi,0,0,7,4,,60,,"Spectacular, Cosy 4 BD House South C",08:26.4,-1.324208,36.822574,0101000020E61000001C45D61A4A69424006A051BAF42FF5BF
15456832,1461,37109380,Entire home/apt,,Kenya,,Mombasa,4,4.5,4,2,,50,,"Mango Tree Apartment, Mombasa , Kenya.",08:26.4,-3.962056,39.755917,0101000020E6100000C6BE64E3C1E04340575D876A4AB20FC0
17883840,1461,122471621,Entire home/apt,,Kenya,,Nairobi,1,0,2,1,,54,,Cozy Cottage in Karen Neighbourhood,08:26.4,-1.331987,36.764291,0101000020E610000046D09849D46142408927BB99D14FF5BF
9601790,1461,26159912,Entire home/apt,,Kenya,,Nairobi,35,4.5,2,2,,50,,2 Bedroom Apartment in Westlands,08:24.7,-1.259465,36.798637,0101000020E61000001230BABC39664240664E97C5C426F4BF
9583576,1461,46909672,Entire home/apt,,Kenya,,Kilifi,13,4.5,8,4,,58,,Welcome to 'Nyumba Ebenezer',08:24.7,-3.180429,40.116126,0101000020E61000008F1B7E37DD0E4440F8FF71C2847109C0
18730819,1461,108695199,Entire home/apt,,Kenya,,Nairobi,2,0,4,2,,50,,Beautiful 2 bedroom Apartment in Nairobi,08:24.7,-1.295508,36.777371,0101000020E6100000EEED96E480634240494DBB9866BAF4BF
19431911,1461,136197300,Entire home/apt,,Kenya,,Mombasa,1,0,2,0,,45,,Cowrie Shell Beach Apartments - Studio,08:24.7,-3.991514,39.732203,0101000020E61000003C84F1D3B8DD43408B355CE49EEE0FC0
687198,1461,3528139,Entire home/apt,,Kenya,,Nairobi,24,4.5,6,3,,54,,Geo Mara  Penthouse Lavington + CAR,08:24.7,-1.29392,36.766017,0101000020E61000000B9755D80C624240C03E3A75E5B3F4BF
16950203,1461,71247066,Entire home/apt,,Kenya,,Nairobi,8,4.5,3,2,,46,,"Sapphire Apartment-cozy,furnished 2BR  in kilimani",08:24.7,-1.291194,36.780789,0101000020E6100000CC09DAE4F0634240ACA92C0ABBA8F4BF
17234880,1461,116019723,Entire home/apt,,Kenya,,Homa Bay,0,0,4,2,,47,,Home with a scenic view of the lake,08:24.7,-0.385243,34.198109,0101000020E61000008A05BEA25B194140D0D38041D2A7D8BF
12498542,1461,27026508,Entire home/apt,,Kenya,,Nairobi,22,5,8,4,,53,,BEAUTIFUL 4 BEDROOM JUNCTION MALL APARTMENT,08:24.7,-1.296477,36.757628,0101000020E610000056444DF4F96042405342B0AA5EBEF4BF
14600247,1461,90584991,Entire home/apt,,Kenya,,Kajiado,0,0,2,1,,49,,Mt. Kilimanjaro just out your front steps,08:24.7,-2.798189,37.53728,0101000020E6100000BF654E97C5C442402E3718EAB06206C0
4984335,1461,12072404,Entire home/apt,,Kenya,,Kwale,15,4.5,3,1,,58,,Tembo Cottage in Shambani,08:24.7,-4.260188,39.594644,0101000020E61000009E616A4B1DCC4340213F1BB96E0A11C0
18443580,1461,113059948,Entire home/apt,,Kenya,,Nairobi,3,4.5,4,2,,45,,*Comfy 2 bedroom  ensuite* close to everything,08:24.7,-1.290323,36.769571,0101000020E61000009A79724D81624240FD6CE4BA29A5F4BF
11744332,1461,57221109,Entire home/apt,,Kenya,,Nairobi,19,5,2,1,,47,,COSY One bedroom in WESTLANDS.,08:24.7,-1.259201,36.803326,0101000020E61000006403E962D3664240AC72A1F2AF25F4BF
9072280,1461,9052605,Entire home/apt,,Kenya,,Kwale,8,4.5,4,2,,45,,"Frangipani Cottages ""Mnazi""-House",08:24.7,-4.301715,39.577406,0101000020E6100000D1419770E8C94340BED9E6C6F43411C0
13210248,1461,13375609,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,49,,"Executive Spacious 1 Bed Apt Yaya Centre, Kilimani",08:24.7,-1.294993,36.786878,0101000020E610000090F8156BB864424069C878944AB8F4BF
18380282,1461,71977228,Entire home/apt,,Kenya,,Nairobi,2,0,2,1,,50,,Quiet and Cosy 1 bedroom Apartment in Westlands,08:24.7,-1.258625,36.798642,0101000020E6100000249BABE63966424017D9CEF75323F4BF
10067354,1461,51658642,Entire home/apt,,Kenya,,Nairobi,3,4.5,2,1,,50,,Quiet and Serene House,08:24.7,-1.258439,36.833782,0101000020E61000002AFF5A5EB96A4240D42CD0EE9022F4BF
16713446,1461,110753382,Entire home/apt,,Kenya,,Nairobi,17,5,9,4,,50,,Homely Villa in Karen,08:23.1,-1.307411,36.694083,0101000020E6100000D3DA34B6D7584240F8E3F6CB27EBF4BF
19929722,1461,141199030,Entire home/apt,,Kenya,,Nairobi,0,0,4,3,,45,,Affordable & Serene Apartment,08:23.1,-1.262032,36.790565,0101000020E61000005E2EE23B316542406A1668774831F4BF
2526715,1461,12757049,Entire home/apt,,Kenya,,Nairobi,46,4.5,6,3,,42,,Kileleshwa Apartments,08:23.1,-1.274639,36.789375,0101000020E6100000D7A3703D0A6542405E4C33DDEB64F4BF
15711099,1461,49075641,Entire home/apt,,Kenya,,Nairobi,14,4.5,2,1,,45,,"Cosy 1 Bedroom Apartment, Upperhill",08:23.1,-1.302166,36.814513,0101000020E61000005B9544F6416842400169FF03ACD5F4BF
9024995,1461,3528139,Entire home/apt,,Kenya,,Nairobi,0,0,6,2,,55,,Geo Mara Executive 2 bdroom Wood Park Ave,08:23.1,-1.294451,36.781172,0101000020E61000008446B071FD6342405664744012B6F4BF
15545791,1461,46845021,Entire home/apt,,Kenya,,Nairobi,6,5,5,2,,55,,"Cacahomez 2, in the heart of Westlands.",08:23.1,-1.263661,36.792625,0101000020E6100000FA7E6ABC74654240C4B0C398F437F4BF
13869669,1461,23919874,Entire home/apt,,Kenya,,Nairobi,4,5,4,2,,49,,Comfortable Furnished Royal Apartment,08:23.1,-1.262165,36.793562,0101000020E610000097AC8A7093654240527E52EDD331F4BF
15274721,1461,95296545,Entire home/apt,,Kenya,,Nyeri,0,0,4,2,,60,,Nearmount Kenya holiday home,08:23.1,-0.131605,37.031099,0101000020E61000001AF8510DFB834240F1BA7EC16ED8C0BF
9542437,1461,49421662,Entire home/apt,,Kenya,,Nakuru,2,0,6,2,,59,,"MIA Safari Lodge, African bungalows",08:23.1,-0.310369,36.002729,0101000020E61000001AE0826C59004240664D2CF015DDD3BF
13453573,1461,76861187,Entire home/apt,,Kenya,,Nairobi,2,0,5,2,,50,,Shiny New Guest Houses in Nairobi,08:23.1,-1.211853,36.810531,0101000020E610000074B2D47ABF674240AAF3A8F8BF63F3BF
18316103,1461,12857849,Entire home/apt,,Kenya,,Kwale,0,0,4,1,,45,,Peaceful Hideaway in the Heart of Diani Beach,08:23.1,-4.284395,39.587664,0101000020E6100000AD84EE9238CB43406C956071382311C0
1722696,1461,2547373,Entire home/apt,,Kenya,,Nairobi,106,4.5,2,0,,52,,Cosmopolitan Studio Apartment A,08:23.1,-1.291243,36.821145,0101000020E6100000102384471B694240D905836BEEA8F4BF
16967388,1461,91686964,Entire home/apt,,Kenya,,Nairobi,0,0,3,2,,50,,My Little Getaway [Furnished 2 Bedroom Apt],08:23.1,-1.20087,36.901537,0101000020E610000025917D9065734240D8F50B76C336F3BF
18299374,1461,126559281,Entire home/apt,,Kenya,,Nairobi,1,0,6,3,,60,,Maca Investments,08:23.1,-1.307955,36.913184,0101000020E6100000809D9B36E3744240213CDA3862EDF4BF
307812,1461,137444,Entire home/apt,,Kenya,,Kakamega,1,0,8,3,,50,,Busambuli - a Private Retreat in Kakamega Forest,08:21.7,0.353945,34.852043,0101000020E610000093E4B9BE0F6D4140494BE5ED08A7D63F
16881958,1461,46845021,Entire home/apt,,Kenya,,Nairobi,2,0,5,2,,55,,"Cacahomez 1, Modern lifestyle 2bedrm in Kilimani.",08:21.7,-1.293343,36.783301,0101000020E610000049F60835436442401F2BF86D88B1F4BF
19741159,1461,65481470,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,45,,Our Little Haven,08:21.7,-1.275466,36.78757,0101000020E6100000C6A70018CF644240198F52094F68F4BF
10159205,1461,52146540,Entire home/apt,,Kenya,,Nairobi,2,0,3,2,,50,,Beautiful & Spacious Bungalow Runda,08:21.7,-1.220013,36.829471,0101000020E61000007EFD101B2C6A4240191EFB592C85F3BF
18712705,1461,45289127,Entire home/apt,,Kenya,,Nairobi,1,0,6,3,,50,,Rustic family 3 Bedroom apartment- spacious,08:21.7,-1.257586,36.82819,0101000020E6100000E76F4221026A4240F1845E7F121FF4BF
17197672,1461,115779242,Entire home/apt,,Kenya,,Nairobi,2,0,4,2,,56,,A modern furnished apartment,08:21.7,-1.260713,36.801793,0101000020E6100000B4942C27A1664240D4450A65E12BF4BF
18045865,1461,124185643,Entire home/apt,,Kenya,,Kajiado,1,0,11,5,,45,,Kili Springs Camp (Full Room and Board),08:21.7,-2.831815,37.530048,0101000020E6100000B5A7E49CD8C34240F3936A9F8EA706C0
10711599,1461,55356520,Entire home/apt,,Kenya,,Kajiado,1,0,8,4,,50,,Ambokili Lodge,08:21.7,-2.661463,37.274652,0101000020E6100000F8E3F6CB27A34240C51C041DAD4A05C0
19495515,1461,81618685,Entire home/apt,,Kenya,,Nairobi,0,0,2,2,,50,,Artist's loft in Nairobi center,08:21.7,-1.282068,36.806558,0101000020E6100000E129E44A3D67424055F833BC5983F4BF
19658687,1461,125656034,Entire home/apt,,Kenya,,Nairobi,0,0,4,3,,52,,Covitech Apartments,08:21.7,-1.297849,36.7893,0101000020E6100000CC5D4BC80765424043572250FDC3F4BF
16760819,1461,104255056,Entire home/apt,,Kenya,,Nairobi,9,4.5,4,2,,50,,Homely Nest,08:21.6,-1.294886,36.780733,0101000020E610000038F4160FEF634240A8C5E061DAB7F4BF
18367402,1461,43341259,Entire home/apt,,Kenya,,Nairobi,0,0,4,3,,53,,Roy House,08:21.6,-1.367559,36.738147,0101000020E6100000FC51D4997B5E4240809BC58B85E1F5BF
17619933,1461,119790282,Entire home/apt,,Kenya,,Makueni,1,0,6,2,,50,,Nyika Bird Sanctuary,08:21.6,-2.684266,38.175266,0101000020E6100000E50CC51D6F1643402E1EDE73607905C0
13296327,1461,5156555,Entire home/apt,,Kenya,,Kiambu,0,0,2,0,,50,,Gakungas Place,08:20.0,-1.154865,36.671042,0101000020E6100000081F4AB4E45542407CB8E4B8537AF2BF
15994012,1461,26159912,Entire home/apt,,Kenya,,Nairobi,12,5,2,1,,45,,One bedroom apartment in Westlands,08:20.0,-1.267596,36.808632,0101000020E6100000E23FDD40816742408BA548BE1248F4BF
16410036,1461,107521633,Entire home/apt,,Kenya,,Nairobi,8,4.5,2,1,,45,,"Cozy 1BR,amazing views of Westlands",08:20.0,-1.257091,36.79979,0101000020E61000007CD5CA845F664240F488D1730B1DF4BF
12119543,1461,45206270,Entire home/apt,,Kenya,,Machakos,2,0,2,1,,60,,Airport cottage JKIA,08:20.0,-1.36956,36.917578,0101000020E6100000B9C3263273754240618E1EBFB7E9F5BF
16614468,1461,109662052,Entire home/apt,,Kenya,,Kiambu,3,4.5,6,3,,47,,"Mylily Farm, Limuru",08:20.0,-1.091367,36.659724,0101000020E6100000723106D67154424028F04E3E3D76F1BF
19867497,1461,86977383,Entire home/apt,,Kenya,,Nairobi,0,0,3,2,,50,,Kilimani Furnished Apartment,08:20.0,-1.299425,36.780363,0101000020E610000015014EEFE263424043AD69DE71CAF4BF
19518121,1461,137079787,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,49,,Moraa's Nest,08:20.0,-1.274372,36.790229,0101000020E6100000E6AC4F39266542408202EFE4D363F4BF
18452230,1461,61344958,Entire home/apt,,Kenya,,Nairobi,6,5,3,2,,58,,"Mukima House, Marula Lane, Karen",08:20.0,-1.337653,36.711168,0101000020E61000001AFB928D075B4240325706D50667F5BF
5223009,1461,27026508,Entire home/apt,,Kenya,,Nairobi,22,5,6,3,,52,,Luxurious Junction Mall Apartment,08:20.0,-1.295558,36.763777,0101000020E6100000EF37DA71C3614240812381069BBAF4BF
13326242,1461,9052605,Entire home/apt,,Kenya,,Kwale,0,0,4,2,,56,,"Frangipani Cottages ""Hibiscus-Haus""",08:20.0,-4.301985,39.577923,0101000020E6100000984D8061F9C94340BE874B8E3B3511C0
14493747,1461,89468320,Entire home/apt,,Kenya,,Nairobi,6,4,4,1,,60,,Gorgeous tree house in westlands,08:20.0,-1.253711,36.804249,0101000020E61000009C6B98A1F1664240D42AFA43330FF4BF
18081177,1461,36021496,Entire home/apt,,Kenya,,Nairobi,2,0,5,3,,49,,Michael & Val's home & garden,08:20.0,-1.310235,36.798125,0101000020E61000005C8FC2F5286642406631B1F9B8F6F4BF
17882281,1461,118450233,Entire home/apt,,Kenya,,Mombasa,5,5,6,2,,55,,Mawimbi Cottage,08:20.0,-4.014626,39.723332,0101000020E61000003C139A2496DC434068AF3E1EFA0E10C0
2611814,1461,13375609,Entire home/apt,,Kenya,,Nairobi,10,5,2,1,,49,,Homely 1 bed Apartment next to Yaya Centre Nairobi,08:18.9,-1.292864,36.784909,0101000020E610000004ABEAE577644240D9CF622992AFF4BF
19966903,1461,141562701,Entire home/apt,,Kenya,,Kajiado,0,0,9,3,,52,,Bio-Farm Kenia,08:18.9,-1.458121,36.705255,0101000020E6100000952BBCCB455A4240E7C589AF7654F7BF
18903892,1461,61578113,Entire home/apt,,Kenya,,Nairobi,4,4.5,2,1,,47,,Modern apartment with gorgeous swimming pool,08:18.9,-1.263902,36.784028,0101000020E6100000FB928D075B6442407995B54DF138F4BF
18128855,1461,37317625,Entire home/apt,,Kenya,,Nairobi,0,0,2,2,,40,,Cute apartment in Westlands in green surroundings,07:16.8,-1.264685,36.783302,0101000020E610000019726C3D4364424040DEAB56263CF4BF
249906,1461,1313159,Entire home/apt,,Kenya,,Nairobi,6,5,2,1,,40,,Homely Homes Kileleshwa,07:16.0,-1.275358,36.787909,0101000020E6100000AE9CBD33DA6442404D124BCADD67F4BF
16256283,1461,106295152,Entire home/apt,,Kenya,,Nairobi,0,0,8,6,,18,,"Westlands Rooms, Flat, House, Beds, Camps",07:16.0,-1.264431,36.787197,0101000020E610000031410DDFC2644240F8C610001C3BF4BF
19014117,1461,107294766,Entire home/apt,,Kenya,,Nairobi,2,0,4,2,,40,,A cozy 2BD with modern furnishing,07:16.0,-1.303843,36.77174,0101000020E6100000ED815660C86242407EE5417A8ADCF4BF
2868580,1461,14663062,Entire home/apt,,Kenya,,Nairobi,17,5,1,1,,38,,Cosy Garden Cottage / House,07:16.0,-1.228367,36.79732,0101000020E61000002E39EE940E66424026C5C72764A7F3BF
16246147,1461,96005117,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,40,,1 spacious bedroom in Kilimani Area,07:16.0,-1.285677,36.804979,0101000020E6100000C07B478D09674240A182C30B2292F4BF
16253938,1461,89987689,Entire home/apt,,Kenya,,Nairobi,9,4.5,2,0,,25,,"Affordable, homely Guest wing in Kilimani",07:16.0,-1.283195,36.798852,0101000020E61000000E2C47C8406642406440F67AF787F4BF
12928223,1461,70955790,Entire home/apt,,Kenya,,Nairobi,0,0,5,3,,30,,"Rare Gem, 3BR Townhouse, Excellent Location",07:16.0,-1.287079,36.789268,0101000020E6100000C1E3DBBB06654240E7E44526E097F4BF
16285806,1461,91951894,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,40,,One bedroom fully furnished,07:16.0,-1.305423,36.801836,0101000020E6100000B360E28FA2664240AB23473A03E3F4BF
13649669,1461,79250773,Entire home/apt,,Kenya,,Nairobi,0,0,3,2,,40,,Private Apartment+ Car Rental for short stay.,07:16.0,-1.303955,36.773251,0101000020E6100000B64C86E3F9624240774A07EBFFDCF4BF
6558593,1461,7867313,Entire home/apt,,Kenya,,Nairobi,0,0,2,1,,40,,"Furnished 1 BR Apartment,Nairobi",07:16.0,-1.304812,36.810423,0101000020E61000008E76DCF0BB67424088DA368C82E0F4BF
19063599,1461,133072033,Entire home/apt,,Kenya,,Nyeri,1,0,6,3,,45,,Cammplot,08:44.3,-0.139095,37.061866,0101000020E6100000FF5D9F39EB87424059C0046EDDCDC1BF
8840095,1461,18779411,Entire home/apt,,Kenya,,Kilifi,3,5,10,5,,58,,Simba House Watamu Kenya (50 euro room/night),08:42.1,-3.350343,40.021504,0101000020E6100000D95DA0A4C00244406B0F7BA180CD0AC0
16263643,1461,101186187,Entire home/apt,,Kenya,,Nairobi,0,0,4,1,,35,,Bachelor apartments off mbagathi Rd,07:15.9,-1.307785,36.802526,0101000020E61000004818062CB96642409430D3F6AFECF4BF
